20.55,3.38993,46.9193,0.0472997
20.6,3.40569,46.9137,0.047983
20.65,3.41174,46.8984,0.047694
20.7,3.4246,46.8899,0.0480872
20.75,3.43414,46.878,0.0481475
20.8,3.4374,46.8598,0.0475809
20.85,3.44835,46.8493,0.0477827
20.9,3.45303,46.8326,0.0473574
20.95,3.46279,46.8209,0.0474407
21,3.4787,46.8153,0.0481384
21.05,3.48013,46.7952,0.0473885
21.1,3.49051,46.7841,0.0475339
21.15,3.49912,46.7712,0.0475025
21.2,3.50491,46.7554,0.0471884
21.25,3.52031,46.7493,0.0478364
21.3,3.53237,46.7398,0.0481498
21.35,3.53155,46.7174,0.0471748
21.4,3.54317,46.7074,0.0474443
21.45,3.55255,46.6952,0.04749
21.5,3.56527,46.6863,0.0478704
21.55,3.56786,46.6673,0.047237
21.6,3.57839,46.6561,0.0473978
21.65,3.58521,46.6413,0.0471875
21.7,3.59409,46.6285,0.047184
21.75,3.60507,46.6178,0.0473897
21.8,3.61681,46.6078,0.0476715
21.85,3.62144,46.5907,0.0472426
21.9,3.63239,46.58,0.0474464
21.95,3.64092,46.5668,0.0474071
22,3.65665,46.5607,0.048089
22.05,3.66605,46.5484,0.0481374
22.1,3.66917,46.5297,0.0475578
22.15,3.68173,46.5205,0.0479224
22.2,3.68824,46.5052,0.0476813
22.25,3.69528,46.4904,0.0474945
22.3,3.70844,46.4817,0.0479189
22.35,3.71927,46.4707,0.0481107
22.4,3.72832,46.4579,0.0481252
22.45,3.73722,46.4449,0.048124
22.5,3.73888,46.4247,0.0473987
22.55,3.75491,46.4188,0.0481104
22.6,3.7563,46.3983,0.0473589
22.65,3.76941,46.3894,0.0477786
22.7,3.77511,46.3732,0.0474584
22.75,3.78336,46.3595,0.0473926
22.8,3.79294,46.3471,0.0474599
22.85,3.80178,46.334,0.0474528
22.9,3.81027,46.3205,0.0474116
22.95,3.82254,46.3107,0.0477482
23,3.83183,46.298,0.0477863
23.05,3.84412,46.2882,0.0481252
23.1,3.85005,46.2721,0.0478281
23.15,3.86094,46.261,0.0480268
23.2,3.87113,46.2491,0.0481551
23.25,3.87702,46.2329,0.0478541
23.3,3.87996,46.2137,0.0472583
23.35,3.89296,46.2046,0.0476682
23.4,3.90456,46.1941,0.047938
23.45,3.90953,46.1769,0.0475457
23.5,3.92213,46.1674,0.0479161
23.55,3.93055,46.1536,0.0478676
23.6,3.936,46.1369,0.0475234
23.65,3.9428,46.1215,0.047314
23.7,3.95486,46.1114,0.04763
23.75,3.9679,46.1022,0.0480445
23.8,3.97283,46.0849,0.047648
23.85,3.97913,46.069,0.0473882
23.9,3.99408,46.0617,0.0479943
23.95,3.99915,46.0445,0.0476121
24,4.00543,46.0285,0.047351
24.05,4.01313,46.0139,0.0472316
24.1,4.02531,46.0038,0.047561
24.15,4.03408,45.9903,0.0475482
24.2,4.04597,45.9798,0.0478484
24.25,4.05495,45.9665,0.0478574
24.3,4.06305,45.9522,0.0477787
24.35,4.07561,45.9424,0.0481461
24.4,4.08451,45.929,0.0481478
24.45,4.0922,45.9143,0.0480278
24.5,4.09812,45.8978,0.0477317
24.55,4.10741,45.8847,0.0477715
24.6,4.11848,45.8733,0.0479903
24.65,4.12143,45.8539,0.0473969
24.7,4.1327,45.8427,0.0476352
24.75,4.14505,45.8326,0.0479823
24.8,4.15499,45.82,0.0480879
24.85,4.1603,45.8029,0.0477303
24.9,4.16675,45.7868,0.0474871
24.95,4.17938,45.777,0.0478625
25,4.19076,45.7658,0.0481125
25.05,4.19091,45.7435,0.0472397
25.1,4.20306,45.7331,0.0475666
25.15,4.21099,45.7185,0.0474723
25.2,4.21905,45.704,0.0473901
25.25,4.23436,45.6967,0.0480329
25.3,4.23643,45.6762,0.047353
25.35,4.25052,45.6677,0.0478742
25.4,4.25323,45.6478,0.0472573
25.45,4.26136,45.6333,0.0471835
25.5,4.27163,45.6209,0.0473225
25.55,4.28172,45.6084,0.0474444
25.6,4.28866,45.5927,0.0472512
25.65,4.30222,45.5836,0.0477195
25.7,4.31218,45.5708,0.0478286
25.75,4.32212,45.5581,0.0479357
25.8,4.32577,45.539,0.0474129
25.85,4.33494,45.5255,0.0474433
25.9,4.34855,45.5164,0.0479178
25.95,4.35221,45.4973,0.0473968
26,4.36018,45.4826,0.0473072
26.05,4.37084,45.4705,0.0474856
26.1,4.38489,45.4617,0.0480043
26.15,4.39505,45.4491,0.0481335
26.2,4.39977,45.431,0.0477186
26.25,4.4062,45.4147,0.0474756
26.3,4.41983,45.4055,0.0479519
26.35,4.4256,45.3885,0.0476426
26.4,4.43846,45.3785,0.0480421
26.45,4.43965,45.3568,0.0472752
26.5,4.44918,45.3435,0.0473414
26.55,4.46454,45.336,0.0479909
26.6,4.467,45.3156,0.0473512
26.65,4.47979,45.3055,0.0477443
26.7,4.4842,45.287,0.0472995
26.75,4.49585,45.2757,0.0475777
26.8,4.50507,45.262,0.0476137
26.85,4.51268,45.2467,0.0474891
26.9,4.51953,45.2306,0.0472886
26.95,4.53258,45.2207,0.0477077
27,4.53945,45.2046,0.0475093
27.05,4.54769,45.1899,0.0474478
27.1,4.56196,45.1812,0.0479888
27.15,4.5669,45.1631,0.0475973
27.2,4.57982,45.153,0.0480042
27.25,4.58518,45.1354,0.0476545
27.3,4.59119,45.1183,0.0473701
27.35,4.59889,45.103,0.0472542
27.4,4.61455,45.0956,0.047935
27.45,4.6253,45.0833,0.0481252
27.5,4.62778,45.0627,0.0474884
27.55,4.64255,45.0544,0.0480796
27.6,4.64508,45.0338,0.0474482
27.65,4.65275,45.0184,0.0473302
27.7,4.66881,45.0113,0.0480507
27.75,4.67719,44.9966,0.0480045
27.8,4.68243,44.9787,0.0476437
27.85,4.69325,44.9664,0.0478405
27.9,4.69854,44.9485,0.0474851
27.95,4.70778,44.9346,0.0475238
28,4.72092,44.9245,0.0479539
28.05,4.72688,44.9073,0.0476647
28.1,4.7326,44.8898,0.047353
28.15,4.74935,44.8834,0.0481436
28.2,4.74924,44.86,0.0472476
28.25,4.76052,44.8481,0.0474912
28.3,4.77005,44.8344,0.04756
28.35,4.78029,44.8214,0.0477001
28.4,4.79032,44.8081,0.0478192
28.45,4.79785,44.7924,0.0476876
28.5,4.80228,44.7736,0.0472469
28.55,4.81033,44.7583,0.0471677
28.6,4.82724,44.7519,0.0479747
28.65,4.83708,44.7385,0.0480752
28.7,4.84122,44.7193,0.0476046
28.75,4.85219,44.7069,0.0478186
28.8,4.85854,44.6899,0.0475695
28.85,4.86983,44.6779,0.0478146
28.9,4.87965,44.6643,0.0479128
28.95,4.8828,44.6441,0.0473446
29,4.89599,44.6339,0.04778
29.05,4.89944,44.614,0.0472415
29.1,4.9085,44.5996,0.0472646
29.15,4.92538,44.5931,0.0480688
29.2,4.92765,44.5719,0.0474125
29.25,4.93392,44.5548,0.0471561
29.3,4.95033,44.5477,0.0479143
29.35,4.95899,44.533,0.0478972
29.4,4.96723,44.5177,0.0478378
29.45,4.97009,44.4971,0.0472407
29.5,4.97914,44.4827,0.0472624
29.55,4.99167,44.4717,0.0476333
29.6,5.00164,44.4582,0.0477471
29.65,5.00757,44.4406,0.0474573
29.7,5.01801,44.4275,0.0476188
29.75,5.02902,44.415,0.0478368
29.8,5.03739,44.3998,0.0477906
29.85,5.04852,44.3874,0.0480212
29.9,5.05093,44.3663,0.0473794
29.95,5.06048,44.3523,0.0474524
30,5.0703,44.3385,0.0475515
30.05,5.0783,44.3229,0.0474692
30.1,5.08706,44.3081,0.0474631
30.15,5.09495,44.2923,0.0473694
30.2,5.10395,44.2777,0.0473877
30.25,5.11801,44.2682,0.0479112
30.3,5.12804,44.2545,0.0480316
30.35,5.13455,44.2374,0.0478008
30.4,5.14106,44.2203,0.0475696
30.45,5.15207,44.2076,0.0477884
30.5,5.1629,44.1948,0.0479895
30.55,5.16376,44.1719,0.0471938
30.6,5.17938,44.1639,0.0478743
30.65,5.19044,44.1512,0.0480986
30.7,5.19935,44.1364,0.0481073
30.75,5.20841,44.1218,0.0481316
30.8,5.21691,44.1065,0.0480997
30.85,5.22339,44.0893,0.0478667
30.9,5.23228,44.0744,0.047874
30.95,5.24019,44.0585,0.047783
31,5.2507,44.0453,0.0479529
31.05,5.25981,44.0306,0.0479822
31.1,5.26142,44.0084,0.0472621
31.15,5.27307,43.9963,0.047546
31.2,5.27928,43.9787,0.0472856
31.25,5.29251,43.9681,0.0477272
31.3,5.29634,43.9481,0.0472292
31.35,5.31209,43.94,0.0479228
31.4,5.31762,43.9217,0.0475951
31.45,5.32503,43.9053,0.0474555
31.5,5.33151,43.8879,0.0472223
31.55,5.34804,43.8805,0.0479939
31.6,5.35463,43.8632,0.047772
31.65,5.36104,43.8458,0.047533
31.7,5.36663,43.8275,0.047211
31.75,5.3834,43.8203,0.0480075
31.8,5.38506,43.7981,0.0472921
31.85,5.40185,43.7909,0.0480908
31.9,5.40631,43.7714,0.0476567
31.95,5.41565,43.7568,0.0477102
32,5.42464,43.7419,0.0477278
32.05,5.43111,43.7244,0.0474949
32.1,5.4425,43.7118,0.047753
32.15,5.44828,43.6936,0.0474512
32.2,5.457,43.6783,0.0474428
32.25,5.46847,43.6658,0.0477097
32.3,5.4745,43.6478,0.0474323
32.35,5.4829,43.6322,0.0473923
32.4,5.49204,43.6173,0.0474263
32.45,5.49814,43.5994,0.0471565
32.5,5.51563,43.5928,0.0480255
32.55,5.51647,43.5696,0.0472296
32.6,5.53287,43.5619,0.0479892
32.65,5.54316,43.5481,0.0481383
32.7,5.54684,43.5277,0.0476265
32.75,5.56063,43.5174,0.0481258
32.8,5.56533,43.498,0.0477168
32.85,5.57403,43.4826,0.0477072
32.9,5.58476,43.4692,0.0479002
32.95,5.58619,43.4465,0.0471637
33,5.60349,43.4397,0.0480146
33.05,5.61189,43.424,0.0479746
33.1,5.62104,43.409,0.0480098
33.15,5.62612,43.3899,0.047639
33.2,5.63212,43.3717,0.0473601
33.25,5.64805,43.3635,0.0480736
33.3,5.6511,43.3423,0.0474995
33.35,5.65995,43.327,0.0475054
33.4,5.67387,43.3167,0.0480177
33.45,5.68258,43.3012,0.0480096
33.5,5.69196,43.2863,0.0480692
33.55,5.69605,43.2662,0.0475993
33.6,5.70244,43.2483,0.0473585
33.65,5.7144,43.236,0.0476763
33.7,5.72548,43.2229,0.0479048
33.75,5.73177,43.2049,0.0476558
33.8,5.73641,43.1853,0.0472406
33.85,5.74471,43.1693,0.047192
33.9,5.76061,43.1609,0.0479032
33.95,5.76558,43.1415,0.0475222
34,5.77119,43.1228,0.0472038
34.05,5.78578,43.1131,0.0477842
34.1,5.79279,43.0958,0.0476075
34.15,5.80599,43.0847,0.0480489
34.2,5.81207,43.0664,0.0477787
34.25,5.82397,43.0539,0.0480904
34.3,5.83216,43.0378,0.0480312
34.35,5.83415,43.0154,0.0473521
34.4,5.84596,43.0028,0.0476543
34.45,5.85608,42.9885,0.0477884
34.5,5.86071,42.9688,0.0473729
34.55,5.87102,42.9547,0.0475263
34.6,5.88074,42.94,0.0476205
34.65,5.88572,42.9205,0.0472405
34.7,5.90233,42.9127,0.0480232
34.75,5.90926,42.8952,0.0478387
34.8,5.91138,42.8729,0.0471724
34.85,5.92224,42.8593,0.0473812
34.9,5.92923,42.8418,0.0472027
34.95,5.94647,42.8346,0.0480489
35,5.94726,42.8109,0.0472498
35.05,5.96485,42.804,0.048131
35.1,5.96739,42.782,0.0475076
35.15,5.97576,42.7659,0.0474679
35.2,5.98653,42.7521,0.0476671
35.25,5.99136,42.7324,0.0472723
35.3,6.00725,42.7238,0.0479839
35.35,6.01386,42.7059,0.047768
35.4,6.0182,42.6857,0.0473248
